1100,20160128,11, 4,1,       1401 ,,080016,,080016625800,1,,,,,,0,1880,100,112,,,0
1100,20160128,11, 4,1,       1401 ,,080017,080017,080017062800,1,,,,,,0,1880,100,112,1400,100,112
1100,20160128,11, 4,1,       1401 ,,080021,080021,080021081500,1,,,,,,0,1880,100,112,1400,200,112
1100,20160128,11, 4,1,       1401 ,,080106,080106,080106111000,1,,,,,,0,1880,100,112,1668,100,112
1100,20160128,11, 4,1,       1401 ,,080109,080109,080109628800,1,,,,,,0,1810,100,112,1668,100,112
1100,20160128,11, 4,1,       1401 ,,080223,080223,080223629700,1,,,,,,0,1700,100,112,1668,100,112
1100,20160128,11, 4,1,       1401 ,,080443,080443,080443639800,1,,,,,,0,1690,100,112,1668,100,112
1100,20160128,11, 4,1,       1401 ,,090000,090000,090000136600,1,,,,,,0,1659,100,112,1659,100,112
1100,20160128,11, 4,1,       1401 ,090000,090000,090000,090000265700,1,1659,1,0,100,0,0,1690,100,128,1520,100,128
1100,20160128,11, 4,1,       1401 ,,090005,090005,090005834300,1,,,,,,0,1690,100,128,1521,100,128
1100,20160128,11, 4,1,       1401 ,,090005,090005,090005835300,1,,,,,,0,1689,100,128,1521,100,128
1100,20160128,11, 4,1,       1401 ,,090108,090108,090108737200,1,,,,,,0,1689,100,128,1620,100,128
1100,20160128,11, 4,1,       1401 ,090418,090418,090418,090418664400,1,1620,16,0,100,0,0,1689,100,128,1521,100,128
1100,20160128,11, 4,1,       1401 ,,090509,090509,090509291900,1,,,,,,0,1689,100,128,1550,100,128
1100,20160128,11, 4,1,       1401 ,,103743,103743,103743326800,1,,,,,,0,1689,100,128,1551,100,128
1100,20160128,11, 4,1,       1401 ,,103743,103743,103743328300,1,,,,,,0,1689,100,128,1552,100,128
1100,20160128,11, 4,1,       1401 ,,103802,103802,103802834300,1,,,,,,0,1689,100,128,1551,100,128
1100,20160128,11, 4,1,       1401 ,,112950,112950,112950154400,1,,,,,,0,1690,100,128,1551,100,128
1100,20160128,11, 4,1,       1401 ,113000,113000,113000,113000000000,1,,0,160,,0,1,1690,100,112,1551,100,112
1100,20160128,11, 4,2,       1401 ,,120500,120500,120500104200,1,,,,,,0,1690,100,112,1551,100,112
1100,20160128,11, 4,2,       1401 ,,123311,123311,123311381700,1,,,,,,0,1690,100,112,1600,100,112
1100,20160128,11, 4,2,       1401 ,,124717,124717,124717343900,1,,,,,,0,1690,100,112,1601,100,112
1100,20160128,11, 4,2,       1401 ,,133316,133316,133316776600,1,,,,,,0,1690,100,112,1600,100,112
1100,20160128,11, 4,2,       1401 ,,142433,142433,142433608100,1,,,,,,0,1620,100,112,1600,100,112
1100,20160128,11, 4,2,       1401 ,,144323,144323,144323576100,1,,,,,,0,1580,600,32,1580,100,33
1100,20160128,11, 4,2,       1401 ,,144323,144536,144536651600,1,,,,,,0,1580,600,32,1580,,33
1100,20160128,11, 4,2,       1401 ,,144623,144623,144623576700,1,,,,,,0,1540,600,32,1540,400,33
1100,20160128,11, 4,2,       1401 ,,144623,144627,144627712600,1,,,,,,0,1540,600,32,1540,500,33
1100,20160128,11, 4,2,       1401 ,144658,144658,144658,144658497300,1,1540,1,0,600,0,0,1620,100,128,1521,100,128
1100,20160128,11, 4,2,       1401 ,,144735,144735,144735842700,1,,,,,,0,1620,100,128,1521,100,128
1100,20160128,11, 4,2,       1401 ,,145020,145020,145020965400,1,,,,,,0,1620,100,128,1530,100,128
1100,20160128,11, 4,2,       1401 ,,145335,145335,145335085300,1,,,,,,0,1580,100,128,1530,100,128
1100,20160128,11, 4,2,       1401 ,150000,150000,150000,150000000000,1,,0,160,,0,1,1580,100,112,1530,100,112
