,next_2301,next_2305,next_25935,next_2686,next_2698,next_3036,next_3069,next_3085,next_3151,next_3156,next_3187,next_3191,next_3194,next_3196,next_3347,next_3350,next_3355,next_3394,next_3580,next_3664,next_3672,next_3679,next_3689,next_3825,next_3902,next_4318,next_7433,next_7455,next_7456,next_7463,next_7467,next_7480,next_7494,next_7504,next_7512,next_7519,next_7520,next_7523,next_7537,next_7552,next_7561,next_7571,next_7575,next_7590,next_7591,next_7593,next_7600,next_7608,next_7611,next_7615,next_7625,next_7636,next_7637,next_7638,next_7640,next_7646,next_8011,next_8016,next_9869,next_9873,next_9880,next_9882,next_9887,next_9896,next_9898,next_9928,next_9932,next_9934,next_9936,next_9957,next_9974,next_9979,next_9991,next_9994,next_9995
50,-0.2787832113977666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3016163972671223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5032883601721551,0.0,0.0,0.0,0.0,0.0,-0.0263824360025506,0.0,-0.0378048143700069,0.0,0.0,0.0,0.0,0.0,-0.0577076358998881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1240398757966976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0165508412582298,0.0,-0.0687820634619035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,-0.1183393265773136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405819897758528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.582639714625552,0.0,0.0,-0.0969186584237938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7961427846388066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589811155028562,0.0,0.0,0.0,-0.3978242770716542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,-0.1342232109751585,0.0,0.0,0.0,0.0,-0.403085977889128,0.0,0.0,-0.0456034265558078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.70323065364365,0.0,0.0,-0.0097563605002155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070551549405573,0.0,0.0,0.0,-0.0655500226346762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133463601673824,0.0,0.0,-0.1273750879662218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0152318438104855,0.0,0.0,0.0,0.0,0.0738624770455005,0.0,0.0,0.0,-0.0373157406452944,0.0,0.0,0.0
53,0.3865456486919381,0.0,-0.9451697127935408,0.0,0.0,0.0,0.0,0.0,0.0,-0.0375986705442461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3530673949088084,0.0,0.0,0.0,0.0,0.0,0.0,1.9944903581267648,0.0,-0.1287123154368693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0731460901192169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1162865403148094,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4297431469889962,-0.7250876314471733,0.0,0.0,-0.1980306345733019,0.0,0.0,0.1162865403148072,0.0,0.0,0.0,-3.0548523206749807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0555044464888074,0.0,0.1477265405184815,0.0,-0.1178705160905192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236756049705693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0687820634619035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-0.0199130865284118,0.0,0.0,0.0,0.0,0.0,-0.7892441860465104,0.0,1.3988007994670246,0.1370174110522353,0.0,0.0,0.0,0.0,0.0,0.0,0.1041726618705025,0.0,0.0,0.0858837485172003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0135486647828283,0.0,-0.0445401414949246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026680817818658,0.0,0.7239999999999964,0.8916256157635563,-0.0309348829259956,0.0,0.0,0.0168293816829383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,-0.1822988795165572,0.0,0.0,0.0,0.0,-3.7448275862068674,0.0,0.0,0.0,0.0,-0.3822597676874374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0395455538562377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2350649350649369,0.0,0.0,0.0,0.0,-0.4477427334570381,0.0,-0.1431395808620011,-0.6831620884881426,0.0,-0.3004149377593316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1784130113356324,0.0,0.0,0.0,0.0,0.0,0.0,0.1938939475093737,0.0,0.0,0.0,-0.960212201591506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,-0.1114703618167836,17.238095238031036,0.0,0.0,0.0,0.0,0.0,-0.0201077598178081,0.964047936085234,0.0,0.6188034188034277,0.0,0.0,0.0,0.0,0.2358613500130284,0.0,0.0,-0.0411737943585075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6730028645685104,0.0,0.0,-0.810750279955269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1258605103956612,0.0,0.0,0.0,0.0,0.0,-0.0131705808517218,-0.0184214543789118,0.0,0.0,2.582639714625552,-0.2171565686862613,0.0,-0.3531289721836296,0.0,-0.1049883990719253,0.0,0.0,0.1624046657694036,0.0,-0.0165508412582298,-0.0268168012445364,-16.70769230768972,-0.7012785741960627,0.0,0.0,-0.1315885132679032,0.0,0.0,0.0
58,-0.0609530223943424,-0.1881822907641681,0.0,-0.3100642398286963,-0.3566502463054207,0.0,0.90954773869347,0.0,-0.0205203786633411,-0.1840677966101709,0.0,1.003431890179523,-0.7131156039398676,0.0,0.0,0.0,-0.0381695487136226,0.0,0.0,0.0,-0.3716632443531901,0.0,0.0,0.0,-0.5024767296282179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.419548000772648,-12.852071005922348,-0.2727957799547827,0.0,0.0,0.0,-2.147093712929966,0.0,-0.5261118108710385,0.0,0.0,0.0,0.0,0.086389308726434,0.0,0.0,0.0,0.0,0.0,0.0200195402510738,-0.0187671730001556,0.0,0.0,0.0,0.0,-0.0398810179574747,-0.1075263903486727,0.2552441389035809,-0.7429250378051391,0.085700757575758,-0.1755731922398601,0.5588575839444243,0.0,0.0,-0.7715612392479221,-1.063663075416269,1.878080415045527,0.0,0.0,-0.0505092786382032,0.0,0.0,-1.089267803410244
59,0.0,0.0,1.890339425587081,0.0,0.554364471669224,0.0,0.4763157894736851,0.0,-0.7542103130968234,-0.4135853759867093,0.0,-0.4531558835156166,0.0,-1.1111869031377748,0.0,0.0,0.0,0.0,0.0,-0.0858837485172003,-1.1830065359477495,0.1091512136288261,0.0,0.0,3.307111597374173,-0.04621473254181,0.0,0.0,0.0,0.0,0.0,0.0,-0.4818635607321128,1.807289066400338,0.0,0.0,0.0,0.0,0.5615305067218304,0.0,0.0,0.0,0.5625485625485489,0.0,0.0,-0.3445851944057999,0.0,0.0,0.0,0.0,-0.3947655398037093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.926779313876089,0.0,1.3689075630251923,-0.2762756214566085,0.0,0.0,0.0,0.0,0.0,-33.41538461537944,0.1631365479945961,0.0,3.613225202744852,-0.6383541513592987,0.0435200769415722,0.0,0.0
