timestamp,trade_volume,best_ask,best_bid,ask_size,bid_size
2016-01-04 10:22:00,0.0,1774.0,1700.0,100.0,100.0
2016-01-04 10:23:00,0.0,1774.0,1700.0,100.0,100.0
2016-01-04 10:24:00,100.0,1774.0,1677.0,100.0,100.0
2016-01-04 10:25:00,0.0,1774.0,1678.0,100.0,100.0
2016-01-04 10:26:00,0.0,1774.0,1678.0,100.0,100.0
2016-01-04 10:27:00,0.0,1774.0,1678.0,100.0,100.0
2016-01-04 10:28:00,0.0,1774.0,1678.0,100.0,100.0
2016-01-04 10:29:00,0.0,1774.0,1678.0,100.0,100.0
2016-01-04 10:30:00,0.0,1774.0,1678.0,100.0,100.0
2016-01-04 10:31:00,0.0,1774.0,1678.0,100.0,100.0
2016-01-04 10:32:00,0.0,1774.0,1678.0,100.0,100.0
2016-01-04 10:33:00,0.0,1774.0,1677.0,100.0,100.0
2016-01-04 10:34:00,0.0,1774.0,1677.0,100.0,100.0
2016-01-04 10:35:00,0.0,1774.0,1677.0,100.0,100.0
2016-01-04 10:36:00,0.0,1774.0,1677.0,100.0,100.0
2016-01-04 10:37:00,0.0,1774.0,1677.0,100.0,100.0
2016-01-04 10:38:00,0.0,1774.0,1677.0,100.0,100.0
2016-01-04 10:39:00,0.0,1774.0,1677.0,100.0,100.0
2016-01-04 10:40:00,0.0,1774.0,1677.0,100.0,100.0
2016-01-04 10:41:00,0.0,1774.0,1677.0,100.0,100.0
2016-01-04 10:42:00,0.0,1774.0,1680.0,100.0,100.0
2016-01-04 10:43:00,0.0,1774.0,1680.0,100.0,100.0
2016-01-04 10:44:00,0.0,1774.0,1681.0,100.0,100.0
2016-01-04 10:45:00,0.0,1774.0,1681.0,100.0,100.0
2016-01-04 10:46:00,0.0,1774.0,1681.0,100.0,100.0
2016-01-04 10:47:00,0.0,1774.0,1681.0,100.0,100.0
2016-01-04 10:48:00,0.0,1774.0,1681.0,100.0,100.0
2016-01-04 10:49:00,0.0,1774.0,1681.0,100.0,100.0
2016-01-04 10:50:00,0.0,1774.0,1681.0,100.0,100.0
2016-01-04 10:51:00,0.0,1774.0,1681.0,100.0,100.0
2016-01-04 10:52:00,0.0,1774.0,1681.0,100.0,100.0
2016-01-04 10:53:00,0.0,1774.0,1681.0,100.0,100.0
