1100,20160115,11, 4,1,       1401 ,,080000,,080000445300,1,,,,,,0,1898,200,112,,,0
1100,20160115,11, 4,1,       1401 ,,080018,080018,080018034100,1,,,,,,0,1898,200,112,1400,100,112
1100,20160115,11, 4,1,       1401 ,,080020,080020,080020046400,1,,,,,,0,1800,100,112,1400,100,112
1100,20160115,11, 4,1,       1401 ,,080037,080037,080037052000,1,,,,,,0,1800,100,112,1401,100,112
1100,20160115,11, 4,1,       1401 ,,080329,080329,080329129200,1,,,,,,0,1800,100,112,1567,500,112
1100,20160115,11, 4,1,       1401 ,,080537,080537,080537628900,1,,,,,,0,1800,100,112,1637,600,112
1100,20160115,11, 4,1,       1401 ,,082447,082447,082447813600,1,,,,,,0,1760,100,112,1637,600,112
1100,20160115,11, 4,1,       1401 ,,090434,090434,090434742800,1,,,,,,0,1760,100,112,1638,100,112
1100,20160115,11, 4,1,       1401 ,,091815,091815,091815910800,1,,,,,,0,1759,100,112,1638,100,112
1100,20160115,11, 4,1,       1401 ,,093703,093703,093703077300,1,,,,,,0,1759,100,112,1637,600,112
1100,20160115,11, 4,1,       1401 ,,093714,093714,093714658700,1,,,,,,0,1759,100,112,1638,100,112
1100,20160115,11, 4,1,       1401 ,,094345,094345,094345832700,1,,,,,,0,1759,100,112,1637,600,112
1100,20160115,11, 4,1,       1401 ,,095220,095220,095220105300,1,,,,,,0,1759,100,112,1638,100,112
1100,20160115,11, 4,1,       1401 ,,095813,095813,095813577000,1,,,,,,0,1759,100,112,1637,600,112
1100,20160115,11, 4,1,       1401 ,,111923,111923,111923940300,1,,,,,,0,1740,100,112,1637,600,112
1100,20160115,11, 4,1,       1401 ,113000,113000,113000,113000000000,1,,0,160,,0,1,1740,100,112,1637,600,112
1100,20160115,11, 4,2,       1401 ,,120500,120500,120500096400,1,,,,,,0,1740,100,112,1637,600,112
1100,20160115,11, 4,2,       1401 ,131443,131443,131443,131443109500,1,1637,1,0,100,0,0,1740,100,128,1637,500,128
1100,20160115,11, 4,2,       1401 ,132214,132214,132214,132214099300,1,1637,16,0,100,0,0,1740,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,132253,132253,132253275200,1,,,,,,0,1740,100,128,1638,100,128
1100,20160115,11, 4,2,       1401 ,,132253,132253,132253275900,1,,,,,,0,1739,100,128,1638,100,128
1100,20160115,11, 4,2,       1401 ,133425,133425,133425,133425567600,1,1638,16,0,100,0,0,1739,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,133542,133542,133542362700,1,,,,,,0,1739,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,140620,140620,140620964400,1,,,,,,0,1740,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,140702,140702,140702275200,1,,,,,,0,1739,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,144542,144542,144542379800,1,,,,,,0,1638,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,144756,144756,144756785300,1,,,,,,0,1739,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,145820,145820,145820309800,1,,,,,,0,1740,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,145826,145826,145826984300,1,,,,,,0,1740,200,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,145850,145850,145850066100,1,,,,,,0,1715,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,145910,145910,145910087800,1,,,,,,0,1676,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,145925,145925,145925007000,1,,,,,,0,1647,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,,145955,145955,145955072100,1,,,,,,0,1740,100,128,1637,400,128
1100,20160115,11, 4,2,       1401 ,150000,150000,150000,150000000000,1,,0,160,,0,1,1740,100,112,1637,400,112
